id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc
8727217,40486.9875,460,3805,8.1,Swipe Transaction,50783,Woodside,NY,11377,5411
8087755,40332.49306,1067,3016,14.73,Swipe Transaction,61195,Derby,KS,67037,5541
7744043,40247.10486,425,5149,86.52,Swipe Transaction,49459,Carmel,CA,93923,5211
7995352,40309.67153,32,3850,26.35,Online Transaction,39021,ONLINE,ONLINE,,4784
7722812,40241.59722,430,2860,63.82,Swipe Transaction,50783,Crown Point,IN,46307,5411
7987280,40307.71528,250,5136,11.86,Swipe Transaction,84062,Lebanon,OR,97355,4121
7499761,40185.34167,1923,2041,2.07,Swipe Transaction,6097,Clever,MO,65631,5411
7497926,40184.67153,496,3428,17.57,Swipe Transaction,45344,Mesquite,TX,75149,5813
7792967,40259.44514,1741,3025,48.28,Online Transaction,47399,ONLINE,ONLINE,,5815
7634918,40219.58125,1605,1133,96.25,Swipe Transaction,79927,Middletown,OH,45042,5912
7976341,40305.11806,1909,1136,1.46,Swipe Transaction,38192,Los Angeles,CA,90007,5812
8089907,40332.92986,1475,1177,64.45,Swipe Transaction,5408,Ewa Beach,HI,96706,5411
8518712,40436.78889,1398,216,267.39,Online Transaction,24827,ONLINE,ONLINE,,4900
8216592,40364,605,5061,2.3,Swipe Transaction,74005,Brooklyn,NY,11210,5812
8260370,40374.57639,1971,4566,82.19,Swipe Transaction,58577,Oswego,NY,13126,5411
7523607,40191.42847,597,5022,300.14,Swipe Transaction,66541,San Francisco,CA,94131,5300
8094120,40334.29236,487,2024,45.82,Online Transaction,39021,ONLINE,ONLINE,,4784
8472126,40425.71667,275,63,40.91,Swipe Transaction,75936,Seabrook,TX,77586,5814
7950727,40298.68889,1452,3801,21.46,Swipe Transaction,50867,Houston,TX,77056,5541
8701001,40480.73125,356,3251,71.55,Swipe Transaction,100224,Stuart,FL,34997,5651
8276549,40378.59653,184,3936,11.68,Swipe Transaction,22204,Edgerton,WI,53534,5541
8008916,40313.3,1453,1117,1.41,Swipe Transaction,33041,Parrish,AL,35580,5411
7598238,40210.51667,1295,3318,-91,Swipe Transaction,43293,Duluth,MN,55810,5499
8359068,40398.53125,1105,2036,108.69,Swipe Transaction,14451,Mission,TX,78572,5912
8099618,40335.5375,1452,3801,5.99,Swipe Transaction,41553,Houston,TX,77056,5651
8303350,40385.25069,1242,4162,60.08,Swipe Transaction,27601,Chicago,IL,60620,7538
8313740,40387.55625,742,3900,16.33,Swipe Transaction,11468,Bristow,VA,20136,5970
8464594,40423.73542,1314,1140,68.35,Swipe Transaction,17493,New Braunfels,TX,78130,5812
7959317,40300.88819,1675,4692,33.01,Swipe Transaction,69839,Puyallup,WA,98373,5813
7497652,40184.62847,1314,2911,69.85,Online Transaction,41122,ONLINE,ONLINE,,4784
7843747,40272.29306,1595,2472,46.41,Swipe Transaction,19300,Bronx,NY,10463,4111
8186607,40356.65069,1384,3723,238.96,Swipe Transaction,69810,Belleville,IL,62226,8011
7810197,40263.64514,254,1247,16.56,Swipe Transaction,60569,Golden,CO,80403,5300
8321885,40389.57222,1009,4709,5.91,Swipe Transaction,26810,Black Mountain,NC,28711,5541
8342480,40394.50139,1591,2847,19.55,Online Transaction,88998,ONLINE,ONLINE,,4784
7619857,40215.93542,461,5482,50.75,Swipe Transaction,8365,Canton,MI,48188,5812
8429625,40415.46042,1756,2190,41,Swipe Transaction,26909,Bailey,NC,27807,5211
8188541,40357.32083,1039,4937,33.86,Online Transaction,47399,ONLINE,ONLINE,,5815
8389571,40405.81319,0,4639,7.74,Swipe Transaction,98648,Scarborough,ME,4074,5814
8076031,40329.62222,1669,2456,72.79,Swipe Transaction,99370,Woodland,CA,95695,5311
8644002,40467.15417,1058,4502,16.18,Swipe Transaction,66044,Charlotte,TN,37036,5411
8032374,40318.69931,1901,3846,102.97,Swipe Transaction,21739,Rosebush,MI,48878,5300
8183205,40355.86111,1039,5004,26.44,Swipe Transaction,44578,Los Angeles,CA,90033,5812
7911418,40288.88333,1571,5397,370.55,Swipe Transaction,67570,Madison,TN,37115,5311
8536881,40441.36181,34,1166,-66,Swipe Transaction,43293,Sacramento,CA,95829,5499
8328106,40391.28125,1717,2652,11.96,Swipe Transaction,83480,Oakfield,NY,14125,9402
7625157,40217.36736,1227,122,70.06,Swipe Transaction,75781,Romulus,MI,48174,5411
8296627,40383.51875,1229,3282,42.03,Online Transaction,81759,ONLINE,ONLINE,,7349
8010067,40313.50556,1453,234,1.8,Swipe Transaction,47588,Parrish,AL,35580,5812
7941314,40296.43958,538,2396,29.26,Swipe Transaction,26810,Winterville,NC,28590,5541
7911869,40289.18264,1063,2015,21.76,Swipe Transaction,4976,Rochelle,IL,61068,5310
7890950,40283.69583,362,5474,42.64,Swipe Transaction,22204,Las Vegas,NV,89118,5541
8414159,40411.69931,1052,5460,80,Swipe Transaction,27092,Pittsburg,CA,94565,4829
7678559,40230.61875,1871,2430,100,Swipe Transaction,27092,Rio Rancho,NM,87124,4829
7620607,40216.31806,996,3208,150,Swipe Transaction,70903,Hollywood,FL,33029,4111
8092981,40333.75556,1117,1162,13.81,Swipe Transaction,65835,Fullerton,NE,68638,5813
8020909,40316.24583,110,4103,167.5,Online Transaction,73186,ONLINE,ONLINE,,4814
8562219,40447.46319,370,5093,32.12,Swipe Transaction,72976,Ontario,CA,91764,7230
7489436,40182.58958,1741,5571,13.25,Swipe Transaction,75781,Tucson,AZ,85711,5411
8200530,40360.09514,1084,5987,6.65,Swipe Transaction,50783,Tacoma,WA,98404,5411
8270272,40377.28403,1997,5457,25.78,Swipe Transaction,50398,Hopkins,MN,55305,5411
8302510,40384.78819,285,2156,80,Swipe Transaction,27092,San Jose,CA,95111,4829
8280353,40379.53125,1276,2009,82.3,Swipe Transaction,48919,Chicago,IL,60618,5311
8209197,40362.34861,385,5124,1.05,Swipe Transaction,14528,Bluffton,SC,29910,5499
7810977,40263.82153,176,972,48.35,Swipe Transaction,45926,Atlanta,GA,30317,5814
8406001,40409.64236,1176,5003,25.93,Online Transaction,39021,ONLINE,ONLINE,,4784
8222483,40365.45556,1856,257,79.9,Swipe Transaction,65112,Fayetteville,NC,28312,5300
7753532,40249.49375,50,247,177.43,Swipe Transaction,54850,Carney,MI,49812,4814
7839908,40271.27986,61,2622,66.75,Swipe Transaction,74469,Ashburn,VA,20147,5310
7699070,40235.67917,1776,4938,81,Swipe Transaction,43293,Nashport,OH,43830,5499
7679076,40230.71389,1353,966,11.54,Swipe Transaction,95828,Pleasant Grove,UT,84062,5411
8435803,40416.76944,1054,3860,14.92,Swipe Transaction,60569,Banks,OR,97106,5300
8504601,40433.5625,1677,4969,33.61,Swipe Transaction,60569,Lubbock,TX,79414,5300
8197081,40359.33681,275,63,9.75,Swipe Transaction,29839,Seabrook,TX,77586,5411
7598420,40210.54236,1452,3801,-85,Swipe Transaction,59935,Houston,TX,77056,5499
8423559,40413.93889,790,5123,23.47,Swipe Transaction,87351,Lakeside,CA,92040,5813
7684950,40232.34097,275,63,7.64,Swipe Transaction,29839,Seabrook,TX,77586,5411
7582403,40206.45556,550,1,3.05,Swipe Transaction,69956,Port Townsend,WA,98368,5310
7640984,40221.26042,69,252,80,Swipe Transaction,27092,Massillon,OH,44646,4829
8041957,40321.38333,657,2420,21.91,Swipe Transaction,79927,Olivia,MN,56277,5912
8087057,40332.38958,465,4678,33.27,Swipe Transaction,50783,Eastanollee,GA,30538,5411
8562401,40447.48681,379,3881,8.29,Swipe Transaction,50783,Mobile,AL,36695,5411
8464872,40423.81111,1562,168,10.33,Swipe Transaction,30928,Jay,OK,74346,5541
8419276,40412.90972,1853,5814,29.85,Swipe Transaction,32057,Maryville,MO,64468,7538
7988738,40308.31528,803,1172,3.52,Swipe Transaction,50867,Turlock,CA,95382,5541
7900215,40286.36597,248,99,27.11,Swipe Transaction,99765,Tampa,FL,33610,5411
7579587,40205.62153,1484,2527,11.78,Swipe Transaction,30055,Tucson,AZ,85750,7832
7654126,40224.52153,1727,3766,86,Swipe Transaction,59935,Columbia,SC,29229,5499
8095633,40334.55486,1058,4502,54.16,Swipe Transaction,60569,Charlotte,TN,37036,5300
8169263,40352.46181,285,2156,25.73,Swipe Transaction,13646,Watsonville,CA,95076,7538
8308851,40386.45625,63,60,1.13,Online Transaction,39021,ONLINE,ONLINE,,4784
7840909,40271.47361,430,5768,29.66,Swipe Transaction,20519,Valparaiso,IN,46385,5942
8554242,40445.47986,746,3492,11.48,Swipe Transaction,51961,Brooklyn,NY,11212,5813
8063378,40326.55,639,5016,11.57,Swipe Transaction,41184,Sandusky,OH,44870,5310
8190372,40357.57569,265,1264,14.66,Swipe Transaction,1615,Corpus Christi,TX,78418,7542
8130696,40343.14097,1063,3498,10.2,Swipe Transaction,66670,Rochelle,IL,61068,5411
8406781,40409.80347,1594,3241,9.62,Swipe Transaction,22204,Palm Bay,FL,32907,5541
8392353,40406.53681,1028,2878,22.64,Swipe Transaction,87907,Chicago,IL,60622,5411
8557357,40446.34861,1963,3364,25.5,Online Transaction,18563,ONLINE,ONLINE,,4121
7478560,40179.74236,528,3834,40.51,Swipe Transaction,70626,Le Mars,IA,51031,7538
7694046,40234.47847,1581,3247,81,Swipe Transaction,59935,Arnold,MO,63010,5499
8151860,40348.33542,1002,1149,35.48,Swipe Transaction,98678,Bakersfield,CA,93306,7538
7990750,40308.60417,377,3906,-57,Swipe Transaction,96049,Kent,WA,98032,5541
8419962,40413.29097,1070,2908,16.28,Swipe Transaction,40096,Warsaw,IN,46581,4111
7772466,40254.33681,1393,3018,2.02,Swipe Transaction,50783,Battle Creek,NE,68715,5411
7958891,40300.74792,1919,4302,76,Swipe Transaction,61195,East Hampton,NY,11937,5541
7738154,40245.55972,126,5497,48.65,Swipe Transaction,61195,Little Rock,AR,72209,5541
7790472,40258.69444,1617,157,14.03,Swipe Transaction,81833,Columbia,MD,21044,5912
7883983,40282.25625,679,3741,3.46,Swipe Transaction,45926,Koppel,PA,16136,5814
8325960,40390.60625,1330,4579,39.05,Online Transaction,15143,ONLINE,ONLINE,,4784
7565665,40202.375,905,53,6.98,Swipe Transaction,63477,San Mateo,CA,94404,5411
8159927,40350.32083,395,2027,10.73,Swipe Transaction,75781,Aledo,TX,76008,5411
7767063,40252.79722,1966,4087,2.83,Swipe Transaction,59935,Paragould,AR,72450,5499
8126027,40341.87917,1633,3038,55.62,Swipe Transaction,16162,Granite Falls,NC,28630,5812
8209964,40362.47986,1941,2030,6.18,Swipe Transaction,20561,Celeste,TX,75423,5912
7869896,40278.61597,1475,4496,10.49,Swipe Transaction,50783,Ewa Beach,HI,96706,5411
8218963,40364.55625,820,3224,47.17,Swipe Transaction,19964,Eagle Lake,FL,33839,5311
7685762,40232.46181,1725,3296,79.07,Swipe Transaction,84248,Henrico,VA,23228,5300
7874458,40279.67639,1966,4737,59.58,Swipe Transaction,81477,Walnut Ridge,AR,72476,5311
8547418,40443.66736,1940,4218,15.03,Swipe Transaction,81922,Corona,NY,11368,5813
7894193,40284.63056,1923,2152,23.18,Swipe Transaction,43293,Clever,MO,65631,5499
8451583,40420.67431,1274,24,27.84,Online Transaction,80770,ONLINE,ONLINE,,7922
7739855,40245.98333,81,4668,73.19,Swipe Transaction,50783,Bulverde,TX,78163,5411
7747734,40247.8875,1823,3244,22.87,Swipe Transaction,61195,Chandler,AZ,85226,5541
7560117,40200.71528,477,4168,87.06,Swipe Transaction,55060,Guilford,ME,4443,5812
7933826,40294.53333,1668,4185,90.29,Swipe Transaction,31859,Danville,NH,3819,5411
7623137,40216.69097,752,4105,39.77,Swipe Transaction,82257,Fort Ashby,WV,26719,5813
8449608,40420.39722,1008,5850,10.74,Swipe Transaction,63611,Chicago,IL,60630,5411
7977867,40305.50417,1315,2556,1.94,Swipe Transaction,14528,Louisville,IL,62858,5499
8589493,40453.93056,370,5376,22.88,Swipe Transaction,32606,Ontario,CA,91764,7832
7553786,40199.28125,762,1080,2.86,Swipe Transaction,59935,Cardington,OH,43315,5499
8646350,40467.62639,430,5768,38.99,Swipe Transaction,89069,Crown Point,IN,46307,5251
8186310,40356.60625,488,5413,8.06,Swipe Transaction,38602,Mathis,TX,78368,5311
7962447,40301.65,235,5126,120,Swipe Transaction,27092,New York,NY,10029,4829
8090617,40333.32778,208,4980,81.36,Swipe Transaction,72303,Quincy,WA,98848,7538
7845954,40272.59861,33,5120,106.8,Swipe Transaction,61195,Carson City,NV,89706,5541
8544819,40443.28889,1383,4949,2.96,Swipe Transaction,61195,Somerville,MA,2143,5541
7856416,40275.34375,954,5586,64.87,Swipe Transaction,99370,Moreno Valley,CA,92553,5311
7763814,40252.26667,585,5881,23.7,Online Transaction,18563,ONLINE,ONLINE,,4121
8641957,40466.55417,737,148,10.78,Swipe Transaction,60569,Gold Hill,OR,97525,5300
8672016,40473.74861,908,3252,52.33,Swipe Transaction,88056,Garner,NC,27529,5310
8247610,40371.54931,414,2815,24.42,Swipe Transaction,40354,Statesboro,GA,30458,5411
8529537,40439.53819,1515,5557,60.7,Swipe Transaction,39339,Lebanon,PA,17042,8011
7517405,40189.69722,609,4215,146.41,Online Transaction,96529,ONLINE,ONLINE,,4899
7954740,40299.76667,89,5584,16.08,Swipe Transaction,23801,Mesilla Park,NM,88047,5813
8521677,40437.55625,737,148,10.07,Swipe Transaction,88374,Medford,OR,97504,5411
8133467,40343.64444,511,1038,21.98,Online Transaction,16798,ONLINE,ONLINE,,4121
8016951,40315.28611,1177,4164,3.11,Swipe Transaction,22,Newark,DE,19711,5812
7616627,40215.30278,467,3914,79,Swipe Transaction,30928,Chattanooga,TN,37415,5541
8628980,40463.46736,148,5585,14.74,Swipe Transaction,50867,Contoocook,NH,3229,5541
8108678,40337.60486,1103,2599,44.88,Swipe Transaction,48919,Post Falls,ID,83854,5311
8335857,40392.88333,408,2515,52.93,Swipe Transaction,61520,Barron,WI,54812,5300
7784560,40257.4375,619,3348,13.3,Swipe Transaction,22204,Rochester,MN,55901,5541
7826844,40267.71389,171,3704,56.08,Swipe Transaction,59935,Greenville,SC,29607,5499
8209979,40362.48403,631,4515,4.21,Swipe Transaction,62696,Oklahoma City,OK,73159,5921
8453446,40421.33889,737,148,153.31,Online Transaction,36495,ONLINE,ONLINE,,6300
7714905,40239.66319,734,1252,11.18,Swipe Transaction,22204,Buffalo,NY,14211,5541
8654437,40469.56389,1155,4319,0.57,Swipe Transaction,86438,Rio Rico,AZ,85648,5499
8308169,40386.35556,1742,1155,7.92,Swipe Transaction,47101,Jerusalem,Israel,,5812
7793961,40259.59306,571,5960,14.35,Swipe Transaction,81833,Martinsburg,WV,25401,5912
7712664,40239.34306,565,5459,98.12,Swipe Transaction,19682,Carrollton,TX,75006,5300
7836189,40270.26597,1488,2995,32.56,Swipe Transaction,32858,Cleveland,OH,44130,5311
8481379,40427.92292,467,4278,58.1,Swipe Transaction,32858,Harriman,TN,37748,5311
8502896,40433.33194,1626,4572,43.96,Swipe Transaction,60569,Somerville,TN,38068,5300
8480930,40427.77639,1169,5763,29.39,Swipe Transaction,89707,Round Rock,TX,78665,4121
7786437,40257.76944,811,2079,33.48,Swipe Transaction,99416,Overland Park,KS,66221,7832
7896501,40285.41528,346,2176,20.12,Swipe Transaction,20561,Santa Barbara,CA,93103,5912
7618284,40215.58264,1504,3409,14.21,Swipe Transaction,99355,Lubbock,TX,79403,5813
8441821,40418.48542,184,2475,44.04,Online Transaction,81759,ONLINE,ONLINE,,7349
8122658,40341.22083,449,5894,161.87,Swipe Transaction,20203,New Kensington,PA,15068,4900
7493381,40183.59097,1140,2845,121.6,Swipe Transaction,54773,Olathe,KS,66061,5311
8391265,40406.38611,1219,3466,3.01,Swipe Transaction,28921,Beltsville,MD,20705,5411
8675283,40474.62361,208,2426,73,Swipe Transaction,59935,Chicago,IL,60659,5499
8153358,40348.58194,1250,5419,174.32,Swipe Transaction,78644,Las Vegas,NV,89148,3775
7911588,40288.93194,1791,4587,4.33,Swipe Transaction,60981,Indianapolis,IN,46235,5300
8204998,40361.25069,1376,2182,9.94,Swipe Transaction,79927,Cedar Park,TX,78613,5912
7512223,40188.51181,677,179,7.27,Swipe Transaction,61195,Saint Paul,MN,55116,5541
7974226,40304.53681,303,4194,68.41,Swipe Transaction,20561,Windsor,CO,80550,5912
8131139,40343.30625,1288,1013,40.01,Online Transaction,39021,ONLINE,ONLINE,,4784
7802367,40261.63611,1694,5944,49.27,Swipe Transaction,67570,Madison,WI,53705,5311
7722494,40241.54861,1776,4938,-254,Swipe Transaction,74934,Oakland,CA,94606,3596
8536774,40441.34514,1915,4116,200,Swipe Transaction,27092,Astoria,NY,11102,4829
8054239,40324.375,1018,5970,1.05,Swipe Transaction,83480,Edgewater,FL,32141,9402
8132668,40343.51875,580,5109,47.36,Online Transaction,39021,ONLINE,ONLINE,,4784
7570570,40203.50278,674,2405,97,Swipe Transaction,61195,San Diego,CA,92105,5541
8684712,40476.81736,84,2580,18.11,Online Transaction,9932,ONLINE,ONLINE,,5311
8456391,40421.81944,211,4746,2.11,Swipe Transaction,14528,Lake Havasu City,AZ,86404,5499
8428456,40415.30069,576,3057,45.66,Swipe Transaction,97978,Marietta,GA,30067,5300
8483675,40428.52847,1028,139,12.79,Swipe Transaction,87625,Chicago,IL,60622,5812
8718744,40485.10486,1300,5754,22.57,Swipe Transaction,18215,Foreman,AR,71836,5719
7763762,40252.25764,961,2201,31.09,Swipe Transaction,68490,Odessa,FL,33556,5813
8314260,40387.63264,1295,3318,51.54,Swipe Transaction,36934,Duluth,MN,55807,7538
7692921,40234.3125,1424,4710,50,Swipe Transaction,26810,Sedona,AZ,86351,5541
7677736,40230.49722,976,3455,21.56,Swipe Transaction,59397,Ridgefield,CT,6877,5812
8260141,40374.54583,21,1111,13.2,Online Transaction,39261,ONLINE,ONLINE,,5815
8694383,40479.32778,1719,4942,2.57,Swipe Transaction,51755,Miami,FL,33179,5411
8128010,40342.45208,1411,3778,12.91,Swipe Transaction,12014,Saint Charles,IL,60174,5814
7861099,40276.43264,983,1023,160.43,Swipe Transaction,86616,Oswego,NY,13126,4814
8450452,40420.51111,931,5847,61.36,Swipe Transaction,18215,Memphis,TN,38118,5719
8179044,40354.77153,1818,2259,14.08,Swipe Transaction,10792,Brackenridge,PA,15014,5411
8184230,40356.30972,1815,4582,19.01,Swipe Transaction,12554,Providence,RI,2903,5411
7740036,40246.19514,1024,1006,481,Swipe Transaction,3558,Ridgewood,NY,11385,3640
8030425,40318.41806,662,2638,13.1,Swipe Transaction,58819,Glen Ellyn,IL,60137,7538
8117323,40339.64722,565,5459,9.03,Swipe Transaction,3531,Carrollton,TX,75006,5411
7971447,40303.78403,1861,2251,9.71,Swipe Transaction,53527,Allen,TX,75002,5921
7744055,40247.11736,1693,5940,30.92,Swipe Transaction,94123,Scottsdale,AZ,85260,5310
7957605,40300.53194,1379,2604,229.96,Swipe Transaction,35252,Clinton Township,MI,48036,4900
7949985,40298.56875,637,3745,113.09,Swipe Transaction,60569,Englishtown,NJ,7726,5300
8587595,40453.54653,1696,2408,148.93,Swipe Transaction,61195,Merritt Island,FL,32952,5541
8610005,40458.70347,1802,5836,31.73,Swipe Transaction,63467,Monroe Township,NJ,8831,5411
8493266,40430.66806,1807,165,29,Online Transaction,16798,ONLINE,ONLINE,,4121
8552027,40444.72778,987,4146,35.7,Online Transaction,39021,ONLINE,ONLINE,,4784
7815548,40265.27083,415,3225,1.93,Swipe Transaction,75781,Columbus,OH,43202,5411
8202655,40360.52292,509,4588,1.73,Swipe Transaction,96510,Huntington,WV,25705,5812
8517063,40436.50903,1603,5981,2.97,Swipe Transaction,32175,Twin Falls,ID,83301,7538
7549332,40197.95208,1464,3677,279.82,Swipe Transaction,14314,Schenectady,NY,12309,5300
8322424,40389.65903,155,239,81.91,Swipe Transaction,60569,Columbia,MS,39429,5300
8299519,40384.31111,128,5048,2.13,Swipe Transaction,22204,Houston,TX,77062,5541
8680357,40475.77083,1129,5492,29.25,Swipe Transaction,24604,Oceanside,CA,92058,7538
8261924,40374.91319,451,5810,375,Online Transaction,52073,ONLINE,ONLINE,,4722
8125156,40341.67153,1284,172,73.5,Swipe Transaction,19964,West Barnstable,MA,2668,5311
8407652,40410.28056,38,2526,-72,Swipe Transaction,59935,Minneapolis,MN,55448,5499
8360601,40398.80208,1155,4319,144.02,Swipe Transaction,1430,Phoenix,AZ,85079,5411
8147106,40346.90417,985,3862,341,Swipe Transaction,15426,Atlanta,GA,30342,3390
8422394,40413.64792,299,208,508.29,Swipe Transaction,85600,Forest Hills,NY,11375,3066
7762449,40251.67917,592,3659,-92,Swipe Transaction,59935,Hendersonville,NC,28792,5499
8277880,40378.88819,4,3413,35.88,Swipe Transaction,25887,Seattle,WA,98122,5814
8679934,40475.67639,1963,5418,10.24,Online Transaction,16798,ONLINE,ONLINE,,4121
7759819,40251.28611,1466,4634,92.18,Swipe Transaction,80643,Washington,DC,20010,4111
8057732,40325.26667,1802,5836,38.33,Swipe Transaction,82981,Monroe Township,NJ,8831,5912
8426996,40414.69931,1360,2184,53.6,Swipe Transaction,42858,Crestview,FL,32536,7538
8692737,40478.70625,218,167,44.8,Swipe Transaction,59397,Union City,NJ,7087,5812
8444055,40418.94514,1332,2406,71.58,Swipe Transaction,32175,Scarsdale,NY,10583,7538
8176013,40354.08333,1776,4938,28.74,Online Transaction,39021,ONLINE,ONLINE,,4784
7699085,40235.68125,1284,172,76.86,Swipe Transaction,79927,Dennis,MA,2638,5912
7539984,40195.59028,868,3292,80,Swipe Transaction,27092,Oklahoma City,OK,73112,4829
7626355,40217.53611,1288,2428,11.89,Swipe Transaction,17493,Saint Albans,WV,25177,5812
8500246,40432.56389,274,2841,54.36,Online Transaction,9932,ONLINE,ONLINE,,5311
8261694,40374.83681,754,5450,44.96,Swipe Transaction,53097,Myrtle Beach,SC,29579,5812
